LIABILITIES          ID                   Segment                           Amount       Rate  Base Rate     Spread    Rate Type  Repricing   Orig. Mat.  Resid. Mat.
======================================================================================================================================================
                     nmd_retail_current_000001 Retail Current (NMD)               28200      2.06%      3.98%     -1.92%      Managed        O/N          0.0          0.0
                     term_deposit_0726    Term Deposit                          17      3.23%      3.75%     -0.52%        Fixed    At Mat.          0.5         0.32
                     term_deposit_0727    Term Deposit                           8      3.40%      3.67%     -0.27%        Fixed    At Mat.          5.0         2.58
                     term_deposit_0728    Term Deposit                          34      2.94%      3.75%     -0.81%        Fixed    At Mat.          0.5         0.28
                     term_deposit_0729    Term Deposit                          34      2.94%      3.54%     -0.60%        Fixed    At Mat.          2.0         1.38
                     term_deposit_0730    Term Deposit                          31      3.20%      3.75%     -0.55%        Fixed    At Mat.          0.5         0.31
                     term_deposit_0731    Term Deposit                          13      3.01%      3.54%     -0.53%        Fixed    At Mat.          2.0         1.62
                     term_deposit_0732    Term Deposit                          13      2.96%      3.62%     -0.66%        Fixed    At Mat.          1.0         0.69
                     term_deposit_0733    Term Deposit                           9      2.96%      3.55%     -0.59%        Fixed    At Mat.          3.0         2.22
                     term_deposit_0734    Term Deposit                          20      3.16%      3.62%     -0.46%        Fixed    At Mat.          1.0         0.77
                     term_deposit_0735    Term Deposit                          10      3.23%      3.62%     -0.39%        Fixed    At Mat.          1.0         0.67
                     term_deposit_0736    Term Deposit                          10      2.73%      3.55%     -0.83%        Fixed    At Mat.          3.0         1.32
                     term_deposit_0737    Term Deposit                          15      2.83%      3.62%     -0.79%        Fixed    At Mat.          1.0         0.56
                     term_deposit_0738    Term Deposit                          14      3.14%      3.62%     -0.48%        Fixed    At Mat.          1.0         0.56
                     term_deposit_0739    Term Deposit                          14      2.92%      3.54%     -0.62%        Fixed    At Mat.          2.0          1.6
                     term_deposit_0740    Term Deposit                          26      3.23%      3.62%     -0.39%        Fixed    At Mat.          1.0         0.84
                     term_deposit_0741    Term Deposit                          20      3.13%      3.81%     -0.68%        Fixed    At Mat.         0.25         0.17
                     term_deposit_0742    Term Deposit                          16      2.97%      3.67%     -0.70%        Fixed    At Mat.          5.0          2.3
                     term_deposit_0743    Term Deposit                          22      2.91%      3.54%     -0.63%        Fixed    At Mat.          2.0         0.93
                     term_deposit_0744    Term Deposit                          11      3.24%      3.81%     -0.57%        Fixed    At Mat.         0.25         0.24
                     term_deposit_0745    Term Deposit                          21      3.21%      3.81%     -0.60%        Fixed    At Mat.         0.25         0.15
                     term_deposit_0746    Term Deposit                          21      2.82%      3.55%     -0.73%        Fixed    At Mat.          3.0         2.48
                     term_deposit_0747    Term Deposit                           8      2.80%      3.81%     -1.00%        Fixed    At Mat.         0.25         0.12
                     term_deposit_0748    Term Deposit                          35      3.03%      3.54%     -0.51%        Fixed    At Mat.          2.0         1.68
                     term_deposit_0749    Term Deposit                          11      3.08%      3.62%     -0.54%        Fixed    At Mat.          1.0         0.47
                     term_deposit_0750    Term Deposit                          20      3.47%      3.54%     -0.07%        Fixed    At Mat.          2.0         1.65
